id,app_user_id,steps,start_timestamp,end_timestamp
12582,16,23,2025-10-25 19:34:29.739,2025-10-25 19:35:55.936
12583,17,295,2025-10-25 19:34:32.716,2025-10-25 19:36:27.616
12584,3,384,2025-10-25 19:34:41.776,2025-10-25 19:39:11.018
12585,6,468,2025-10-25 19:34:44.982,2025-10-25 19:37:34.506
12586,27,260,2025-10-25 19:34:53.163,2025-10-25 19:37:58.804
12587,26,277,2025-10-25 19:35:01.155,2025-10-25 19:36:46.568
12588,8,392,2025-10-25 19:35:03.583,2025-10-25 19:35:04.583
12589,12,102,2025-10-25 19:35:38.743,2025-10-25 19:37:23.752
12590,5,133,2025-10-25 19:35:40.705,2025-10-25 19:39:31.132
12591,33,62,2025-10-25 19:36:20.341,2025-10-25 19:37:09.050
12592,25,76,2025-10-25 19:36:30.780,2025-10-25 19:36:31.780
12593,14,183,2025-10-25 19:36:39.379,2025-10-25 19:41:13.820
12594,37,458,2025-10-25 19:36:46.540,2025-10-25 19:38:01.723
12595,33,50,2025-10-25 19:37:10.050,2025-10-25 19:37:11.050
12596,22,185,2025-10-25 19:37:21.341,2025-10-25 19:37:59.505
12597,8,204,2025-10-25 19:37:23.238,2025-10-25 19:41:11.947
12598,28,426,2025-10-25 19:37:33.302,2025-10-25 19:40:38.322
12599,15,163,2025-10-25 19:37:47.166,2025-10-25 19:40:00.974
12600,16,216,2025-10-25 19:37:51.240,2025-10-25 19:39:50.838
12601,11,482,2025-10-25 19:37:52.626,2025-10-25 19:42:05.389
12602,19,181,2025-10-25 19:37:55.052,2025-10-25 19:38:02.574
12603,1,429,2025-10-25 19:38:04.707,2025-10-25 19:42:36.529
12604,10,132,2025-10-25 19:38:28.406,2025-10-25 19:40:37.379
12605,13,409,2025-10-25 19:38:33.292,2025-10-25 19:43:10.922
12606,32,300,2025-10-25 19:39:19.222,2025-10-25 19:42:41.043
12607,31,48,2025-10-25 19:39:34.216,2025-10-25 19:43:00.929
12608,16,58,2025-10-25 19:40:38.492,2025-10-25 19:44:49.601
12609,4,44,2025-10-25 19:41:03.234,2025-10-25 19:41:12.151
12610,14,498,2025-10-25 19:41:14.820,2025-10-25 19:41:15.820
12611,14,212,2025-10-25 19:41:22.683,2025-10-25 19:42:39.158
12612,9,435,2025-10-25 19:41:30.278,2025-10-25 19:43:17.236
12613,11,49,2025-10-25 19:42:08.389,2025-10-25 19:45:21.362
12614,14,359,2025-10-25 19:42:40.158,2025-10-25 19:46:35.640
12615,4,133,2025-10-25 19:42:42.122,2025-10-25 19:46:37.673
12616,31,87,2025-10-25 19:43:32.175,2025-10-25 19:47:28.049
12617,10,171,2025-10-25 19:43:52.755,2025-10-25 19:46:18.834
12618,8,188,2025-10-25 19:44:18.799,2025-10-25 19:44:41.994
12619,26,148,2025-10-25 19:44:19.052,2025-10-25 19:45:22.872
12620,28,79,2025-10-25 19:45:05.225,2025-10-25 19:46:19.524
12621,33,465,2025-10-25 19:45:21.220,2025-10-25 19:49:21.004
12622,20,64,2025-10-25 19:45:48.096,2025-10-25 19:46:36.801
12623,32,459,2025-10-25 19:46:34.794,2025-10-25 19:50:53.145
12624,14,143,2025-10-25 19:46:37.640,2025-10-25 19:46:38.640
12625,14,26,2025-10-25 19:46:39.640,2025-10-25 19:47:01.663
12626,15,472,2025-10-25 19:46:47.396,2025-10-25 19:47:38.103
12627,16,72,2025-10-25 19:47:07.585,2025-10-25 19:49:03.257
12628,31,18,2025-10-25 19:47:31.049,2025-10-25 19:47:32.049
12629,31,477,2025-10-25 19:47:33.049,2025-10-25 19:48:30.702
12630,18,494,2025-10-25 19:48:32.252,2025-10-25 19:52:06.552
12631,31,378,2025-10-25 19:48:33.702,2025-10-25 19:51:36.592
12632,37,30,2025-10-25 19:48:40.038,2025-10-25 19:51:41.173
12633,28,251,2025-10-25 19:48:53.440,2025-10-25 19:51:08.903
12634,29,90,2025-10-25 19:50:02.272,2025-10-25 19:53:49.131
12635,33,129,2025-10-25 19:50:23.038,2025-10-25 19:51:12.141
12636,19,357,2025-10-25 19:50:36.640,2025-10-25 19:51:54.269
12637,27,168,2025-10-25 19:50:42.665,2025-10-25 19:52:23.391
12638,32,462,2025-10-25 19:50:55.145,2025-10-25 19:50:56.145
12639,18,414,2025-10-25 19:52:18.896,2025-10-25 19:55:57.334
12640,12,427,2025-10-25 19:52:39.516,2025-10-25 19:55:48.332
12641,21,178,2025-10-25 19:52:45.181,2025-10-25 19:55:21.354
12642,36,393,2025-10-25 19:53:24.589,2025-10-25 19:57:00.345
12643,37,124,2025-10-25 19:53:46.768,2025-10-25 19:55:49.882
12644,23,272,2025-10-25 19:53:55.158,2025-10-25 19:57:55.737
12645,31,226,2025-10-25 19:54:04.777,2025-10-25 19:58:38.348
12646,17,66,2025-10-25 19:54:13.591,2025-10-25 19:57:08.305
12647,15,432,2025-10-25 19:54:27.540,2025-10-25 19:59:23.685
12648,8,331,2025-10-25 19:54:38.380,2025-10-25 19:57:05.531
12649,22,458,2025-10-25 19:54:47.236,2025-10-25 19:57:14.473
12650,9,430,2025-10-25 19:54:49.122,2025-10-25 19:56:01.779
12651,38,218,2025-10-25 19:54:52.774,2025-10-25 19:57:15.818
12652,14,289,2025-10-25 19:54:53.788,2025-10-25 19:58:09.220
12653,16,448,2025-10-25 19:55:21.666,2025-10-25 19:58:42.288
12654,6,143,2025-10-25 19:55:28.309,2025-10-25 19:58:03.719
12655,32,213,2025-10-25 19:55:47.774,2025-10-25 19:56:50.350
12656,3,238,2025-10-25 19:55:54.224,2025-10-25 19:56:17.336
12657,18,345,2025-10-25 19:56:00.334,2025-10-25 19:56:01.334
12658,24,280,2025-10-25 19:56:17.568,2025-10-25 19:59:10.613
12659,21,483,2025-10-25 19:56:29.449,2025-10-25 19:57:12.886
12660,2,47,2025-10-25 19:56:33.043,2025-10-25 20:00:16.203
12661,3,5,2025-10-25 19:57:39.979,2025-10-25 19:58:35.920
12662,39,108,2025-10-25 19:57:53.947,2025-10-25 20:02:39.117
12663,19,52,2025-10-25 19:58:40.621,2025-10-25 19:59:03.148
12664,16,390,2025-10-25 19:58:44.288,2025-10-25 20:00:03.600
12665,10,313,2025-10-25 19:58:44.692,2025-10-25 20:00:02.452
12666,3,38,2025-10-25 19:58:58.531,2025-10-25 20:02:27.855
12667,32,199,2025-10-25 19:59:00.657,2025-10-25 20:03:07.818
12668,33,438,2025-10-25 19:59:26.859,2025-10-25 20:01:50.007
12669,7,366,2025-10-25 19:59:35.263,2025-10-25 20:03:53.894
12670,27,116,2025-10-25 19:59:38.131,2025-10-25 20:00:43.614
12671,13,197,2025-10-25 19:59:43.855,2025-10-25 20:03:47.755
12672,18,67,2025-10-25 19:59:52.372,2025-10-25 20:02:25.068
12673,37,258,2025-10-25 20:00:12.235,2025-10-25 20:02:14.646
12674,16,261,2025-10-25 20:00:49.998,2025-10-25 20:03:07.115
12675,22,398,2025-10-25 20:01:13.408,2025-10-25 20:05:35.178
12676,23,196,2025-10-25 20:01:38.512,2025-10-25 20:04:39.064
12677,31,257,2025-10-25 20:01:42.494,2025-10-25 20:03:17.077
12678,30,246,2025-10-25 20:01:46.997,2025-10-25 20:05:18.347
12679,5,218,2025-10-25 20:01:50.997,2025-10-25 20:02:42.082
12680,36,354,2025-10-25 20:02:21.946,2025-10-25 20:05:21.467
12681,15,130,2025-10-25 20:02:44.474,2025-10-25 20:03:20.086
12682,16,464,2025-10-25 20:03:10.115,2025-10-25 20:04:54.296
12683,6,6,2025-10-25 20:03:35.546,2025-10-25 20:03:38.658
12684,15,288,2025-10-25 20:03:39.815,2025-10-25 20:07:23.515
12685,7,203,2025-10-25 20:03:56.894,2025-10-25 20:05:09.638
12686,31,499,2025-10-25 20:03:57.803,2025-10-25 20:08:43.488
12687,16,91,2025-10-25 20:04:56.296,2025-10-25 20:04:57.296
12688,16,447,2025-10-25 20:04:59.296,2025-10-25 20:08:15.441
12689,22,199,2025-10-25 20:05:38.178,2025-10-25 20:05:39.178
12690,5,178,2025-10-25 20:05:55.540,2025-10-25 20:06:43.709
12691,26,33,2025-10-25 20:06:37.076,2025-10-25 20:07:00.353
12692,1,497,2025-10-25 20:06:45.834,2025-10-25 20:10:08.854
12693,3,374,2025-10-25 20:08:05.655,2025-10-25 20:08:21.449
12694,29,374,2025-10-25 20:08:21.812,2025-10-25 20:10:49.861
12695,25,291,2025-10-25 20:08:31.898,2025-10-25 20:09:44.357
12696,37,474,2025-10-25 20:08:44.751,2025-10-25 20:13:44.262
12697,31,476,2025-10-25 20:08:46.488,2025-10-25 20:09:12.481
12698,26,433,2025-10-25 20:08:59.682,2025-10-25 20:11:11.496
12699,10,292,2025-10-25 20:09:09.312,2025-10-25 20:09:32.654
12700,33,356,2025-10-25 20:09:40.910,2025-10-25 20:12:50.348
12701,28,347,2025-10-25 20:10:23.359,2025-10-25 20:11:35.849
12702,26,265,2025-10-25 20:11:12.496,2025-10-25 20:13:16.876
12703,18,437,2025-10-25 20:11:13.459,2025-10-25 20:12:38.565
12704,31,175,2025-10-25 20:11:26.592,2025-10-25 20:12:35.342
12705,19,134,2025-10-25 20:11:45.385,2025-10-25 20:12:09.090
12706,36,103,2025-10-25 20:11:46.182,2025-10-25 20:16:13.768
12707,21,471,2025-10-25 20:12:12.514,2025-10-25 20:14:20.150
12708,6,175,2025-10-25 20:12:37.475,2025-10-25 20:14:54.342
12709,5,268,2025-10-25 20:12:38.314,2025-10-25 20:14:50.216
12710,22,12,2025-10-25 20:12:54.219,2025-10-25 20:16:27.352
12711,37,237,2025-10-25 20:13:47.262,2025-10-25 20:13:48.262
12712,21,310,2025-10-25 20:14:22.150,2025-10-25 20:18:15.518
12713,20,446,2025-10-25 20:14:35.194,2025-10-25 20:18:31.401
12714,10,159,2025-10-25 20:14:46.794,2025-10-25 20:15:12.128
12715,5,335,2025-10-25 20:14:52.216,2025-10-25 20:14:53.216
12716,13,449,2025-10-25 20:14:57.038,2025-10-25 20:15:34.693
12717,26,90,2025-10-25 20:14:59.854,2025-10-25 20:16:28.830
12718,37,90,2025-10-25 20:15:18.618,2025-10-25 20:17:16.891
12719,27,53,2025-10-25 20:15:22.976,2025-10-25 20:19:41.655
12720,5,228,2025-10-25 20:15:38.402,2025-10-25 20:17:00.833
12721,16,199,2025-10-25 20:15:46.727,2025-10-25 20:19:14.372
12722,32,121,2025-10-25 20:15:50.933,2025-10-25 20:16:34.814
12723,18,18,2025-10-25 20:16:15.893,2025-10-25 20:19:20.549
12724,26,200,2025-10-25 20:16:35.820,2025-10-25 20:17:57.957
12725,3,144,2025-10-25 20:17:22.976,2025-10-25 20:21:36.066
12726,5,217,2025-10-25 20:17:37.818,2025-10-25 20:20:19.973
12727,14,158,2025-10-25 20:17:44.007,2025-10-25 20:18:06.720
12728,26,350,2025-10-25 20:17:58.957,2025-10-25 20:18:57.134
12729,18,78,2025-10-25 20:19:21.549,2025-10-25 20:22:06.163
12730,40,479,2025-10-25 20:19:42.152,2025-10-25 20:24:40.396
12731,4,425,2025-10-25 20:19:46.718,2025-10-25 20:24:40.046
12732,8,49,2025-10-25 20:20:01.069,2025-10-25 20:24:13.637
12733,11,389,2025-10-25 20:20:12.733,2025-10-25 20:25:02.978
12734,2,286,2025-10-25 20:21:48.613,2025-10-25 20:25:31.743
12735,37,276,2025-10-25 20:22:12.113,2025-10-25 20:25:51.231
12736,16,354,2025-10-25 20:22:54.716,2025-10-25 20:24:56.734
12737,19,364,2025-10-25 20:23:30.233,2025-10-25 20:23:42.889
12738,32,191,2025-10-25 20:23:30.468,2025-10-25 20:26:31.299
12739,27,266,2025-10-25 20:23:30.590,2025-10-25 20:26:53.360
12740,29,144,2025-10-25 20:23:46.857,2025-10-25 20:25:01.335
12741,8,155,2025-10-25 20:24:14.637,2025-10-25 20:24:15.637
12742,8,167,2025-10-25 20:24:17.637,2025-10-25 20:24:18.637
12743,8,285,2025-10-25 20:24:20.637,2025-10-25 20:24:44.378
12744,40,476,2025-10-25 20:24:42.325,2025-10-25 20:25:24.463
12745,17,405,2025-10-25 20:24:54.660,2025-10-25 20:26:44.817
12746,2,260,2025-10-25 20:25:34.743,2025-10-25 20:25:39.881
12747,20,348,2025-10-25 20:25:38.547,2025-10-25 20:27:59.054
12748,37,197,2025-10-25 20:25:52.231,2025-10-25 20:27:43.587
12749,22,376,2025-10-25 20:27:59.350,2025-10-25 20:29:59.359
12750,20,310,2025-10-25 20:28:00.054,2025-10-25 20:28:21.596
12751,19,35,2025-10-25 20:28:01.618,2025-10-25 20:29:57.676
12752,20,319,2025-10-25 20:28:22.596,2025-10-25 20:29:53.626
12753,40,220,2025-10-25 20:28:28.960,2025-10-25 20:32:44.812
12754,2,437,2025-10-25 20:28:29.104,2025-10-25 20:32:07.800
12755,33,127,2025-10-25 20:28:51.698,2025-10-25 20:32:09.446
12756,8,222,2025-10-25 20:29:28.892,2025-10-25 20:33:14.062
12757,21,218,2025-10-25 20:29:58.878,2025-10-25 20:32:29.807
12758,10,196,2025-10-25 20:30:56.200,2025-10-25 20:35:41.633
12759,22,234,2025-10-25 20:31:06.603,2025-10-25 20:32:25.146
12760,1,127,2025-10-25 20:31:29.317,2025-10-25 20:33:53.747
12761,40,321,2025-10-25 20:32:46.812,2025-10-25 20:33:21.977
12762,19,7,2025-10-25 20:33:51.450,2025-10-25 20:37:45.514
12763,34,231,2025-10-25 20:33:52.029,2025-10-25 20:34:53.969
12764,3,216,2025-10-25 20:34:18.068,2025-10-25 20:38:52.251
12765,5,36,2025-10-25 20:34:39.618,2025-10-25 20:37:34.382
12766,8,157,2025-10-25 20:34:57.508,2025-10-25 20:38:18.937
12767,27,442,2025-10-25 20:35:10.994,2025-10-25 20:39:05.659
12768,10,127,2025-10-25 20:35:44.633,2025-10-25 20:35:45.633
12769,10,432,2025-10-25 20:35:48.633,2025-10-25 20:35:53.109
12770,1,174,2025-10-25 20:36:10.868,2025-10-25 20:38:59.245
12771,24,143,2025-10-25 20:36:44.111,2025-10-25 20:40:46.110
12772,7,109,2025-10-25 20:36:49.518,2025-10-25 20:40:01.908
12773,2,361,2025-10-25 20:37:11.548,2025-10-25 20:40:08.926
12774,39,479,2025-10-25 20:37:34.042,2025-10-25 20:37:50.255
12775,29,149,2025-10-25 20:37:49.467,2025-10-25 20:40:21.956
12776,8,396,2025-10-25 20:38:19.937,2025-10-25 20:41:25.287
12777,3,471,2025-10-25 20:38:55.251,2025-10-25 20:38:56.251
12778,27,439,2025-10-25 20:40:01.681,2025-10-25 20:42:44.555
12779,16,216,2025-10-25 20:40:05.051,2025-10-25 20:42:58.420
12780,11,176,2025-10-25 20:40:14.505,2025-10-25 20:43:17.171
12781,40,83,2025-10-25 20:40:14.565,2025-10-25 20:43:44.447
12782,33,164,2025-10-25 20:40:50.941,2025-10-25 20:42:29.053
12783,8,471,2025-10-25 20:41:26.287,2025-10-25 20:41:27.287
12784,37,70,2025-10-25 20:41:37.136,2025-10-25 20:43:46.869
12785,10,309,2025-10-25 20:41:49.799,2025-10-25 20:45:01.478
12786,18,4,2025-10-25 20:42:00.116,2025-10-25 20:46:48.218
12787,3,230,2025-10-25 20:42:12.451,2025-10-25 20:46:36.511
12788,4,378,2025-10-25 20:42:21.756,2025-10-25 20:42:58.201
12789,26,232,2025-10-25 20:42:34.376,2025-10-25 20:45:21.660
12790,16,495,2025-10-25 20:43:10.568,2025-10-25 20:43:55.239
12791,21,24,2025-10-25 20:43:18.443,2025-10-25 20:47:08.074
12792,33,135,2025-10-25 20:44:01.598,2025-10-25 20:45:53.584
12793,7,374,2025-10-25 20:44:02.857,2025-10-25 20:46:13.340
12794,31,270,2025-10-25 20:44:49.587,2025-10-25 20:45:32.225
12795,28,122,2025-10-25 20:45:58.963,2025-10-25 20:50:42.634
12796,32,209,2025-10-25 20:46:13.264,2025-10-25 20:48:41.792
12797,26,487,2025-10-25 20:46:21.078,2025-10-25 20:50:39.279
12798,19,82,2025-10-25 20:46:42.807,2025-10-25 20:51:40.559
12799,6,296,2025-10-25 20:47:09.052,2025-10-25 20:47:53.834
12800,14,191,2025-10-25 20:48:35.290,2025-10-25 20:51:50.233
12801,23,422,2025-10-25 20:48:46.048,2025-10-25 20:49:39.869
12802,4,26,2025-10-25 20:48:51.470,2025-10-25 20:50:23.485
12803,22,129,2025-10-25 20:49:29.848,2025-10-25 20:53:52.943
12804,26,130,2025-10-25 20:50:41.279,2025-10-25 20:50:42.279
12805,29,157,2025-10-25 20:50:41.816,2025-10-25 20:55:38.185
12806,26,245,2025-10-25 20:50:45.279,2025-10-25 20:51:02.692
12807,37,473,2025-10-25 20:51:14.587,2025-10-25 20:52:56.212
12808,28,492,2025-10-25 20:52:29.523,2025-10-25 20:55:51.266
12809,32,156,2025-10-25 20:54:15.494,2025-10-25 20:57:48.196
12810,10,225,2025-10-25 20:54:23.209,2025-10-25 20:57:31.537
12811,29,472,2025-10-25 20:55:41.185,2025-10-25 20:56:31.574
12812,9,41,2025-10-25 20:56:39.593,2025-10-25 21:00:02.276
12813,29,292,2025-10-25 20:57:16.831,2025-10-25 20:58:15.675
12814,14,53,2025-10-25 20:57:20.775,2025-10-25 20:58:06.512
12815,2,257,2025-10-25 20:57:28.811,2025-10-25 20:59:16.225
12816,10,425,2025-10-25 20:57:33.537,2025-10-25 20:57:34.537
12817,10,407,2025-10-25 20:57:35.537,2025-10-25 21:00:21.216
12818,32,300,2025-10-25 20:57:51.196,2025-10-25 20:57:52.196
12819,19,393,2025-10-25 20:58:13.460,2025-10-25 21:02:07.932
12820,15,168,2025-10-25 20:58:29.882,2025-10-25 20:59:58.896
12821,11,39,2025-10-25 20:58:40.582,2025-10-25 20:59:10.220
12822,22,493,2025-10-25 20:58:53.613,2025-10-25 20:59:07.411
12823,15,59,2025-10-25 21:00:00.896,2025-10-25 21:03:33.815
12824,7,494,2025-10-25 21:00:11.415,2025-10-25 21:02:24.933
12825,33,160,2025-10-25 21:00:40.852,2025-10-25 21:03:15.615
12826,10,86,2025-10-25 21:01:26.523,2025-10-25 21:04:26.530
12827,39,388,2025-10-25 21:01:33.571,2025-10-25 21:02:46.804
12828,19,209,2025-10-25 21:02:09.932,2025-10-25 21:02:10.932
12829,19,291,2025-10-25 21:02:11.932,2025-10-25 21:02:12.932
12830,19,24,2025-10-25 21:02:13.932,2025-10-25 21:04:02.552
12831,16,411,2025-10-25 21:03:12.436,2025-10-25 21:06:53.860
12832,5,240,2025-10-25 21:03:28.404,2025-10-25 21:05:35.117
12833,14,371,2025-10-25 21:03:30.551,2025-10-25 21:05:47.054
12834,13,444,2025-10-25 21:03:46.734,2025-10-25 21:05:57.579
12835,8,334,2025-10-25 21:04:18.234,2025-10-25 21:06:13.198
12836,19,74,2025-10-25 21:04:29.422,2025-10-25 21:05:57.562
12837,31,175,2025-10-25 21:06:08.488,2025-10-25 21:06:40.216
12838,8,437,2025-10-25 21:06:14.198,2025-10-25 21:06:44.944
12839,14,63,2025-10-25 21:06:43.526,2025-10-25 21:09:19.999
12840,27,500,2025-10-25 21:06:45.298,2025-10-25 21:11:19.079
12841,16,325,2025-10-25 21:06:56.860,2025-10-25 21:10:56.250
12842,17,446,2025-10-25 21:07:12.232,2025-10-25 21:10:14.115
12843,8,133,2025-10-25 21:07:13.847,2025-10-25 21:08:07.486
12844,33,474,2025-10-25 21:08:03.397,2025-10-25 21:09:48.748
12845,37,174,2025-10-25 21:08:09.666,2025-10-25 21:09:44.603
12846,37,230,2025-10-25 21:09:47.603,2025-10-25 21:12:05.341
12847,13,368,2025-10-25 21:10:12.168,2025-10-25 21:13:37.870
12848,18,101,2025-10-25 21:10:45.350,2025-10-25 21:12:54.186
12849,16,103,2025-10-25 21:10:58.250,2025-10-25 21:11:35.755
12850,35,367,2025-10-25 21:11:28.231,2025-10-25 21:12:56.827
12851,16,219,2025-10-25 21:11:36.755,2025-10-25 21:12:00.597
12852,3,173,2025-10-25 21:11:57.583,2025-10-25 21:16:01.216
12853,16,278,2025-10-25 21:12:02.597,2025-10-25 21:12:03.597
12854,31,266,2025-10-25 21:12:14.541,2025-10-25 21:12:33.516
12855,16,388,2025-10-25 21:12:28.520,2025-10-25 21:14:09.075
12856,6,346,2025-10-25 21:13:07.481,2025-10-25 21:16:59.080
12857,5,116,2025-10-25 21:13:18.850,2025-10-25 21:16:05.971
12858,4,302,2025-10-25 21:13:41.537,2025-10-25 21:13:50.534
12859,14,67,2025-10-25 21:13:45.772,2025-10-25 21:17:28.542
12860,16,323,2025-10-25 21:14:23.727,2025-10-25 21:18:06.755
12861,31,105,2025-10-25 21:16:01.558,2025-10-25 21:20:43.816
12862,26,231,2025-10-25 21:16:42.600,2025-10-25 21:18:19.181
12863,33,397,2025-10-25 21:17:34.858,2025-10-25 21:22:18.707
12864,14,291,2025-10-25 21:17:39.196,2025-10-25 21:20:36.895
12865,17,276,2025-10-25 21:18:04.473,2025-10-25 21:21:12.481
12866,6,274,2025-10-25 21:18:21.623,2025-10-25 21:19:09.256
12867,23,214,2025-10-25 21:19:05.725,2025-10-25 21:23:49.867
12868,2,395,2025-10-25 21:19:27.423,2025-10-25 21:23:48.168
12869,18,394,2025-10-25 21:19:35.859,2025-10-25 21:21:00.600
12870,35,128,2025-10-25 21:20:21.655,2025-10-25 21:23:46.789
12871,14,267,2025-10-25 21:20:37.895,2025-10-25 21:20:38.895
12872,11,205,2025-10-25 21:21:04.797,2025-10-25 21:22:27.104
12873,19,492,2025-10-25 21:21:07.059,2025-10-25 21:22:10.231
12874,33,176,2025-10-25 21:22:19.707,2025-10-25 21:22:31.348
12875,33,311,2025-10-25 21:22:38.209,2025-10-25 21:25:48.353
12876,6,115,2025-10-25 21:23:16.677,2025-10-25 21:28:09.774
12877,31,157,2025-10-25 21:23:30.890,2025-10-25 21:28:10.373
12878,16,452,2025-10-25 21:23:33.908,2025-10-25 21:27:11.807
12879,23,2,2025-10-25 21:23:51.867,2025-10-25 21:27:55.874
12880,10,371,2025-10-25 21:24:35.471,2025-10-25 21:28:09.722
12881,1,276,2025-10-25 21:25:38.849,2025-10-25 21:29:44.152
12882,14,365,2025-10-25 21:26:01.372,2025-10-25 21:26:20.452
12883,27,144,2025-10-25 21:26:15.039,2025-10-25 21:29:15.528
12884,23,234,2025-10-25 21:27:56.874,2025-10-25 21:27:57.874
12885,23,349,2025-10-25 21:28:00.874,2025-10-25 21:28:01.874
12886,31,281,2025-10-25 21:28:13.373,2025-10-25 21:29:18.419
12887,12,114,2025-10-25 21:28:58.408,2025-10-25 21:33:05.890
12888,27,182,2025-10-25 21:29:17.528,2025-10-25 21:29:18.528
12889,31,380,2025-10-25 21:29:21.419,2025-10-25 21:30:37.733
12890,1,188,2025-10-25 21:30:31.731,2025-10-25 21:34:08.476
12891,33,329,2025-10-25 21:30:49.174,2025-10-25 21:34:11.753
12892,27,202,2025-10-25 21:30:59.223,2025-10-25 21:31:17.127
12893,32,165,2025-10-25 21:31:03.778,2025-10-25 21:32:56.194
12894,28,407,2025-10-25 21:31:04.118,2025-10-25 21:31:16.091
12895,9,1,2025-10-25 21:32:30.967,2025-10-25 21:34:05.207
12896,8,31,2025-10-25 21:32:40.250,2025-10-25 21:34:43.148
12897,32,285,2025-10-25 21:32:58.194,2025-10-25 21:34:54.473
12898,20,113,2025-10-25 21:33:25.501,2025-10-25 21:36:42.334
12899,33,287,2025-10-25 21:34:13.753,2025-10-25 21:35:30.256
12900,1,289,2025-10-25 21:34:35.184,2025-10-25 21:37:17.846
12901,7,136,2025-10-25 21:35:41.719,2025-10-25 21:40:37.449
12902,27,368,2025-10-25 21:35:47.244,2025-10-25 21:39:03.882
12903,14,53,2025-10-25 21:35:56.610,2025-10-25 21:39:31.273
12904,32,212,2025-10-25 21:37:06.133,2025-10-25 21:38:42.371
12905,10,471,2025-10-25 21:38:28.999,2025-10-25 21:41:57.402
12906,28,264,2025-10-25 21:38:42.205,2025-10-25 21:40:36.836
12907,18,38,2025-10-25 21:38:42.565,2025-10-25 21:39:53.672
12908,15,314,2025-10-25 21:39:15.968,2025-10-25 21:40:55.643
12909,16,294,2025-10-25 21:39:27.495,2025-10-25 21:43:47.429
12910,31,192,2025-10-25 21:39:34.220,2025-10-25 21:40:06.059
12911,5,440,2025-10-25 21:39:36.923,2025-10-25 21:42:32.972
12912,14,344,2025-10-25 21:39:42.015,2025-10-25 21:43:53.832
12913,31,105,2025-10-25 21:40:19.286,2025-10-25 21:41:29.338
12914,28,81,2025-10-25 21:40:38.836,2025-10-25 21:41:20.253
12915,19,49,2025-10-25 21:40:52.020,2025-10-25 21:42:21.255
12916,15,463,2025-10-25 21:40:56.643,2025-10-25 21:40:57.643
12917,23,139,2025-10-25 21:40:58.539,2025-10-25 21:44:56.791
12918,33,240,2025-10-25 21:41:14.966,2025-10-25 21:44:41.057
12919,31,18,2025-10-25 21:41:31.338,2025-10-25 21:44:06.961
12920,32,14,2025-10-25 21:41:48.865,2025-10-25 21:43:42.489
12921,11,168,2025-10-25 21:42:30.783,2025-10-25 21:43:35.249
12922,20,252,2025-10-25 21:42:53.204,2025-10-25 21:45:22.716
12923,1,233,2025-10-25 21:43:26.085,2025-10-25 21:46:29.708
12924,18,44,2025-10-25 21:43:38.581,2025-10-25 21:45:56.995
12925,32,16,2025-10-25 21:43:45.489,2025-10-25 21:46:38.333
12926,36,401,2025-10-25 21:44:48.697,2025-10-25 21:49:10.450
12927,17,202,2025-10-25 21:44:52.666,2025-10-25 21:47:17.171
12928,21,346,2025-10-25 21:45:06.552,2025-10-25 21:46:30.241
12929,37,3,2025-10-25 21:45:15.350,2025-10-25 21:46:51.427
12930,26,158,2025-10-25 21:45:30.955,2025-10-25 21:45:40.223
12931,26,256,2025-10-25 21:46:26.342,2025-10-25 21:48:07.106
12932,32,118,2025-10-25 21:46:40.333,2025-10-25 21:48:48.349
12933,11,332,2025-10-25 21:47:15.473,2025-10-25 21:47:30.371
12934,13,95,2025-10-25 21:47:35.896,2025-10-25 21:50:43.760
12935,15,468,2025-10-25 21:47:55.610,2025-10-25 21:50:09.501
12936,24,246,2025-10-25 21:48:08.768,2025-10-25 21:51:16.193
12937,26,436,2025-10-25 21:48:30.835,2025-10-25 21:49:42.784
12938,33,270,2025-10-25 21:48:49.443,2025-10-25 21:49:55.071
12939,40,247,2025-10-25 21:49:28.847,2025-10-25 21:51:11.626
12940,19,446,2025-10-25 21:50:06.487,2025-10-25 21:52:06.539
12941,26,123,2025-10-25 21:50:06.676,2025-10-25 21:53:47.556
12942,36,165,2025-10-25 21:50:28.020,2025-10-25 21:51:29.239
12943,23,258,2025-10-25 21:50:55.855,2025-10-25 21:52:54.500
12944,13,349,2025-10-25 21:51:31.708,2025-10-25 21:55:30.484
12945,8,94,2025-10-25 21:51:50.915,2025-10-25 21:52:55.626
12946,16,301,2025-10-25 21:52:08.528,2025-10-25 21:56:09.355
12947,32,125,2025-10-25 21:53:27.861,2025-10-25 21:53:53.651
12948,22,226,2025-10-25 21:53:31.336,2025-10-25 21:55:05.885
12949,36,445,2025-10-25 21:53:31.876,2025-10-25 21:55:02.155
12950,37,369,2025-10-25 21:53:40.156,2025-10-25 21:55:46.481
12951,26,231,2025-10-25 21:53:50.556,2025-10-25 21:53:51.556
12952,32,318,2025-10-25 21:54:01.734,2025-10-25 21:55:50.387
12953,11,16,2025-10-25 21:54:56.362,2025-10-25 21:59:15.455
12954,22,243,2025-10-25 21:55:06.885,2025-10-25 21:55:07.885
12955,1,179,2025-10-25 21:55:18.314,2025-10-25 21:57:59.399
12956,7,45,2025-10-25 21:55:19.734,2025-10-25 21:59:17.122
12957,14,314,2025-10-25 21:56:17.905,2025-10-25 21:59:05.098
12958,8,465,2025-10-25 21:56:40.201,2025-10-25 22:01:15.021
